words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
baz,(-135.25390625+0j),(-30.255353923756104+81.72015239409677j),(-4.39453125+0.48828124999999645j),(-33.25815350205474+20.074559752054725j),(-14.6484375-1.6914558667664816j),(-63.55617825925628+21.736180221573882j),(1.46484375+68.359375j),(25.11279407587304-1.8859983600126924j),(-16.6015625+0j),(-2.8746589979452697+10.30893475205473j),(-4.39453125+0.4882812499999929j),(-6.4965743928606585-1.102981524316652j),(-10.25390625+2.220446049250313e-16j),(-6.496574392860653+1.102981524316652j),(-4.39453125-0.48828125j),(-2.874658997945266-10.30893475205474j),(-16.6015625+0j),(25.11279407587304+1.8859983600127013j),(1.4648437500000004-68.359375j),(-63.55617825925628-21.736180221573868j),(-14.6484375+1.6914558667664814j),(-33.25815350205474-20.074559752054732j),(-4.39453125-0.48828125j),(-30.25535392375611-81.72015239409677j)
baz,(46.38671875+0j),(-20.36885036064355-28.502984636213526j),(6.491322575224579+5.741372191991054j),(-14.235512174097037-29.06587496805721j),(-35.15625-18.606014534431296j),(-97.75921137558373+37.91722179479585j),(38.57421875+139.6484375j),(87.93286584190106-28.03328699113267j),(-9.27734375+4.228639666916204j),(39.626137174097025-2.6986874680572104j),(-1.1202288252245793-5.253090941991061j),(22.382695894326233-6.497788350284999j),(-10.253906250000004+0j),(22.382695894326243+6.497788350285003j),(-1.1202288252245838+5.253090941991065j),(39.626137174097025+2.6986874680572175j),(-9.27734375-4.228639666916204j),(87.93286584190105+28.033286991132663j),(38.57421875-139.6484375j),(-97.75921137558372-37.91722179479586j),(-35.15625+18.606014534431296j),(-14.235512174097035+29.065874968057212j),(6.491322575224584-5.741372191991065j),(-20.36885036064356+28.50298463621352j)
baz,(-1585.9375+0j),(-732.290741650527+489.22418115893277j),(-917.6688324468582-533.1992591736564j),(-1036.30390310342+351.0541905196758j),(-1022.94921875-2116.8570172582517j),(-6035.701824952439+1096.840862804458j),(470.21484375+5733.88671875j),(1552.8260997173888-585.0738355203957j),(-758.30078125+1658.4724773645353j),(1417.1632781034198+23.905753019675387j),(-459.28429255314177+268.5508216736557j),(826.494591885576-350.3454955162137j),(-1053.7109375+2.2737367544323206e-13j),(826.4945918855765+350.34549551621325j),(-459.28429255314177-268.5508216736562j),(1417.1632781034198-23.905753019675473j),(-758.30078125-1658.4724773645353j),(1552.826099717389+585.0738355203955j),(470.21484375-5733.88671875j),(-6035.701824952437-1096.8408628044583j),(-1022.9492187500001+2116.8570172582513j),(-1036.3039031034195-351.05419051967516j),(-917.6688324468582+533.1992591736562j),(-732.290741650527-489.22418115893254j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-1285.64453125+0j),(1262.5923774847624+664.2271223231671j),(-831.4206725486592-356.4453125000002j),(921.5507827517438+1299.0012072790767j),(-1439.4531249999998-604.6954723690171j),(-360.85297658708646+5548.446717593278j),(5991.69921875+1683.59375j),(2346.2045390870862-1913.96344167771j),(1425.78125-604.6954723690172j),(1063.8007797482564-700.9987927209224j),(817.7487975486601-356.4453124999999j),(722.7591850152371+126.63728159415496j),(1269.0429687499995+0j),(722.7591850152373-126.63728159415552j),(817.7487975486598+356.4453125j),(1063.8007797482562+700.9987927209226j),(1425.78125+604.6954723690172j),(2346.2045390870862+1913.96344167771j),(5991.699218749999-1683.59375j),(-360.85297658708623-5548.446717593277j),(-1439.453125+604.6954723690171j),(921.5507827517438-1299.0012072790769j),(-831.4206725486598+356.4453125j),(1262.5923774847627-664.2271223231672j)
baz,(-220.21484375+0j),(48.61523175279748+145.5361090553285j),(5.76359744985028-58.40907141841343j),(-19.29008625703608+55.10812290709826j),(8.30078125-38.057757002245836j),(-67.26358911829104+50.6836950990761j),(44.921875+52.24609375j),(19.545378165446337-0.9457998148456568j),(17.08984375-0.8457279333832408j),(0.7353987570360747-0.5559395929017212j),(10.837965050149723+0.7918839184134256j),(0.07954170004723693+0.8765414692502453j),(11.23046875+3.552713678800501e-15j),(0.07954170004723338-0.876541469250256j),(10.837965050149723-0.7918839184134292j),(0.73539875703608+0.5559395929017228j),(17.08984375+0.8457279333832408j),(19.545378165446337+0.9457998148456552j),(44.921875-52.24609374999999j),(-67.26358911829104-50.68369509907609j),(8.30078125+38.057757002245836j),(-19.290086257036076-55.108122907098256j),(5.763597449850277+58.40907141841343j),(48.61523175279747-145.5361090553285j)
baz,(30.2734375+0j),(-5.529505838452515-13.421541352194383j),(5.388622258233518+24.696698400823472j),(32.15716033997511-2.999089660024879j),(-24.658203125-23.257518168039123j),(-38.45018414271171+89.10513510219437j),(122.0703125+74.21875j),(61.303625342561986-71.1512519861297j),(-1.220703125+9.72587123390727j),(45.96783966002488-10.811589660024872j),(8.771533991766496-3.212323400823472j),(33.45731463860224-4.532341763870299j),(6.835937499999998+1.7763568394002505e-15j),(33.457314638602256+4.532341763870301j),(8.771533991766482+3.2123234008234736j),(45.96783966002488+10.81158966002488j),(-1.220703125-9.72587123390727j),(61.303625342561986+71.1512519861297j),(122.0703125-74.21875j),(-38.45018414271169-89.10513510219437j),(-24.658203125+23.25751816803912j),(32.15716033997511+2.999089660024884j),(5.388622258233518-24.696698400823472j),(-5.529505838452515+13.421541352194383j)
baz,(-1378.90625+0j),(1144.503131588367+750.8647330990535j),(-765.1559091047966-240.54770837911633j),(977.7073364486928+1275.177785451991j),(-1395.751953125-675.3137548065176j),(-505.1825131915764+5448.65266776924j),(5896.97265625+1829.58984375j),(2383.6004819415766-1870.8294707599807j),(1440.185546875-532.3857340647501j),(1148.2692260513074-724.8222145480086j),(809.589502854797-383.4757291208838j),(733.9148371616327+70.34687162827368j),(1172.8515624999998+0j),(733.9148371616327-70.34687162827436j),(809.5895028547972+383.47572912088384j),(1148.2692260513072+724.8222145480087j),(1440.185546875+532.3857340647501j),(2383.6004819415766+1870.8294707599807j),(5896.97265625-1829.5898437499995j),(-505.1825131915764-5448.652667769238j),(-1395.7519531249998+675.3137548065176j),(977.7073364486928-1275.1777854519912j),(-765.1559091047972+240.54770837911616j),(1144.503131588367-750.8647330990538j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-191.89453125+0j),(-14.691130751131467+136.26347418319477j),(34.6410467425151+25.054145084206716j),(23.847959196077124+5.691823364009945j),(-29.052734375-2.1143198334581026j),(34.678524318650275+64.23003665386807j),(50.29296875-55.6640625j),(-34.85380940098547-12.876467310952009j),(5.126953125-6.342959500374306j),(-18.965146696077127-0.16755163599004064j),(5.886297007484906-4.546332584206716j),(-19.313271666533346-3.4268968519851306j),(-0.48828125+2.220446049250313e-16j),(-19.313271666533343+3.4268968519851386j),(5.886297007484906+4.546332584206715j),(-18.965146696077127+0.16755163599003708j),(5.126953125+6.342959500374306j),(-34.853809400985455+12.876467310952012j),(50.29296874999999+55.6640625j),(34.678524318650275-64.23003665386807j),(-29.052734375+2.1143198334581026j),(23.847959196077117-5.691823364009946j),(34.641046742515094-25.054145084206716j),(-14.691130751131462-136.26347418319477j)
baz,(52.24609375+0j),(46.58578834785179-15.022953693280169j),(35.836086350299446-1.1424540830837913j),(50.881143293088314-35.30521803107091j),(-31.738281249999996-1.691455866766482j),(80.98864822943904+71.95455425102696j),(90.8203125-73.73046875j),(-3.622992111923942-35.45541026918314j),(20.01953125-21.98892626796426j),(1.8532317069116817-4.055218031070902j),(25.68735114970056-9.599733416916209j),(2.0251180346331097-2.3395516730700763j),(23.925781249999993+2.220446049250313e-16j),(2.0251180346331132+2.3395516730700727j),(25.687351149700554+9.599733416916205j),(1.8532317069116893+4.055218031070906j),(20.01953125+21.98892626796426j),(-3.622992111923945+35.45541026918314j),(90.8203125+73.73046875j),(80.98864822943904-71.95455425102695j),(-31.73828125+1.6914558667664819j),(50.881143293088314+35.30521803107091j),(35.836086350299446+1.1424540830837957j),(46.58578834785179+15.022953693280167j)
baz,(-264.6484375+0j),(1390.7934999965441+419.0017353497763j),(5.664134784429052+420.979113166919j),(2049.9046321262713+1007.7044860047315j),(200.1953125+713.7943757754553j),(5145.055961404219+2870.8861013158166j),(4447.265625-5675.78125j),(-2397.196462677416-2256.2197882313576j),(541.015625-186.06014534431299j),(-321.3890071262715-601.6705139952683j),(533.3983652155714-152.42442566691852j),(-116.19206122334708-284.9470626030493j),(311.52343749999994-5.684341886080802e-14j),(-116.19206122334708+284.9470626030484j),(533.3983652155712+152.42442566691864j),(-321.3890071262716+601.6705139952685j),(541.015625+186.06014534431299j),(-2397.196462677416+2256.2197882313576j),(4447.265625+5675.78125j),(5145.055961404219-2870.8861013158166j),(200.19531250000006-713.7943757754551j),(2049.9046321262713-1007.7044860047308j),(5.664134784428882-420.97911316691864j),(1390.7934999965446-419.0017353497765j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-44.43359375+0j),(74.77940773101272+399.65936905322224j),(871.3318450295687+613.034748894841j),(864.1393869351763-322.44682798125746j),(1534.1796875+1001.341873125757j),(4071.122801316613-3460.4485097039797j),(-3822.265625-5067.87109375j),(-2487.885053006719+2419.9223549135613j),(658.69140625-920.9977194543493j),(-1453.983136935176+179.50629701874232j),(151.61737372043103-624.2652176448405j),(-1651.1812185409067+36.86662943568035j),(91.30859375000011-5.684341886080802e-14j),(-1651.1812185409062-36.86662943568044j),(151.61737372043103+624.2652176448406j),(-1453.983136935176-179.50629701874266j),(658.69140625+920.9977194543493j),(-2487.885053006719-2419.9223549135613j),(-3822.265625+5067.87109375j),(4071.1228013166124+3460.44850970398j),(1534.1796875-1001.341873125757j),(864.1393869351755+322.4468279812569j),(871.331845029569-613.0347488948406j),(74.77940773101272-399.6593690532221j)
baz,(-115.72265625+0j),(-31.966707590545596+75.142941751666j),(2.7509641583083795+32.09916619273968j),(7.093218718057221+27.754209196077127j),(17.08984375+21.98892626796426j),(47.93811245133023-10.612215727413027j),(-15.13671875-58.59375j),(-33.771079682617355+6.510168058515497j),(-11.71875-10.99446313398213j),(-24.671343718057223+15.058896696077129j),(3.5966920916916196-4.267134942739677j),(-23.215950178167276+4.309620465737489j),(5.371093750000001-1.7763568394002505e-15j),(-23.215950178167276-4.309620465737494j),(3.5966920916916205+4.267134942739677j),(-24.671343718057223-15.05889669607713j),(-11.71875+10.99446313398213j),(-33.771079682617355-6.510168058515491j),(-15.13671875+58.59375j),(47.93811245133023+10.61221572741303j),(17.08984375-21.98892626796426j),(7.093218718057221-27.75420919607712j),(2.7509641583083795-32.09916619273967j),(-31.966707590545596-75.14294175166602j)
baz,(7.32421875+0j),(21.35316605936003+3.731137494817559j),(18.794131375374306-11.27835752507486j),(7.55696259906593-6.135239822976359j),(37.109375+11.840191067365371j),(65.45838051322184-73.97824223051364j),(-67.3828125-90.33203125j),(-47.88964901247324+24.390384155714308j),(-13.18359375-16.068830734281576j),(-29.04133759906593+19.255385177023626j),(6.108212374625687-8.74117372492514j),(-29.156272560108643+3.9953236085895867j),(6.34765625-8.881784197001252e-16j),(-29.15627256010864-3.995323608589584j),(6.108212374625694+8.741173724925138j),(-29.04133759906593-19.255385177023637j),(-13.18359375+16.068830734281576j),(-47.88964901247324-24.3903841557143j),(-67.3828125+90.33203125j),(65.45838051322184+73.97824223051364j),(37.109375-11.840191067365371j),(7.556962599065926+6.135239822976357j),(18.794131375374306+11.278357525074862j),(21.35316605936004-3.7311374948175526j)
baz,(109.375+0j),(200.45769208268098+320.0110512353001j),(859.0456434588345+539.9597114681937j),(831.2594576790116-242.87382401905325j),(1613.525390625+1172.6017796358633j),(4329.296231547298-3340.735094583551j),(-3564.94140625-5156.73828125j),(-2383.6887156655475+2289.4167088588392j),(682.861328125-981.467266691251j),(-1395.7125826790113+213.18086348094607j),(277.1848252911652-641.5222114681933j),(-1590.4011454644317-5.453252207090827j),(137.6953125000001+0j),(-1590.4011454644315+5.453252207091239j),(277.18482529116517+641.5222114681937j),(-1395.7125826790118-213.18086348094636j),(682.861328125+981.467266691251j),(-2383.6887156655475-2289.4167088588392j),(-3564.94140625+5156.73828125j),(4329.296231547299+3340.735094583551j),(1613.525390625-1172.6017796358633j),(831.2594576790116+242.87382401905285j),(859.0456434588348-539.9597114681937j),(200.45769208268098-320.0110512352998j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-4.8828125+0j),(-1088.2044141001156+300.3703530974424j),(1046.2993892095906-99.86567296070507j),(-1193.3495104806966-842.5196439161887j),(2090.087890625-330.25675798615555j),(-2202.3226525322325-5878.2202823960915j),(-5789.0625+1499.0234375j),(-160.49463088917764+1374.4555514916624j),(-1880.615234375+32.560525435254775j),(-806.6504895193032+737.5584810838108j),(-1255.7720454595915+262.95161046070507j),(-548.9783024784743+624.8429567096878j),(-416.99218749999966+5.684341886080802e-14j),(-548.9783024784743-624.8429567096877j),(-1255.7720454595908-262.9516104607052j),(-806.6504895193033-737.5584810838109j),(-1880.615234375-32.560525435254775j),(-160.49463088917759-1374.4555514916624j),(-5789.0625-1499.0234375j),(-2202.322652532233+5878.220282396091j),(2090.087890625+330.2567579861555j),(-1193.3495104806966+842.5196439161886j),(1046.2993892095908+99.86567296070515j),(-1088.2044141001154-300.37035309744215j)
baz,(-187.01171875+0j),(-71.61614300147494+123.67859179629788j),(19.556913517215648+52.09647218488046j),(-8.196678009962685+12.868817900062195j),(6.34765625+22.834654201347504j),(10.410835761069883-40.19744698819696j),(-80.56640625-21.484375j),(-27.433082458674335+54.64552261809138j),(-5.37109375-5.9200955336826855j),(-28.912696990037322+21.657880400062194j),(0.950898982784345-0.3386596848804615j),(-26.59598530092062+5.398122190009548j),(0.48828125000000133-3.552713678800501e-15j),(-26.595985300920617-5.398122190009535j),(0.9508989827843504+0.33865968488046505j),(-28.912696990037325-21.657880400062197j),(-5.37109375+5.9200955336826855j),(-27.43308245867433-54.64552261809138j),(-80.56640625+21.484375j),(10.410835761069887+40.197446988196944j),(6.347656249999998-22.8346542013475j),(-8.196678009962682-12.8688179000622j),(19.556913517215648-52.09647218488047j),(-71.61614300147494-123.67859179629787j)
baz,(-21.97265625+0j),(-2.2038188020391214+11.588987395660277j),(7.9082775501497125-33.088560451347504j),(-48.08851629601492-18.28303262397263j),(19.53125-1.691455866766482j),(-48.50095007304941-114.6878292899387j),(-158.69140625+29.296875j),(-1.8784027278489273+84.90899694958316j),(-14.6484375-16.914558667664817j),(-39.80210870398506+33.47477987602737j),(2.8339099498502804+12.580747951347501j),(-17.729328397062538+1.4452861561384154j),(-8.300781249999996+2.220446049250313e-16j),(-17.729328397062545-1.445286156138403j),(2.8339099498502773-12.580747951347501j),(-39.80210870398507-33.47477987602737j),(-14.6484375+16.914558667664817j),(-1.878402727848929-84.90899694958316j),(-158.69140625-29.296874999999996j),(-48.50095007304942+114.68782928993869j),(19.53125+1.6914558667664819j),(-48.088516296014916+18.283032623972623j),(7.908277550149723+33.088560451347504j),(-2.2038188020391196-11.58898739566027j)
baz,(161.1328125+0j),(-1048.1936581802038+205.40535735290678j),(1075.831011335339-120.49274675898323j),(-1195.0758453957028-903.4871418232872j),(2103.515625-251.18119621482253j),(-1985.1848270564492-5949.707123296544j),(-5822.75390625+1233.88671875j),(-319.27722896151727+1336.6601168412114j),(-1927.734375+53.280859803144175j),(-804.9241546042972+743.9737956767125j),(-1251.6122613353396+183.96930925898323j),(-647.3442858018295+563.5693672151524j),(-515.6249999999998+0j),(-647.3442858018296-563.5693672151518j),(-1251.6122613353393-183.96930925898334j),(-804.9241546042971-743.9737956767128j),(-1927.734375-53.280859803144175j),(-319.2772289615173-1336.6601168412112j),(-5822.75390625-1233.88671875j),(-1985.1848270564494+5949.707123296543j),(2103.515625+251.18119621482253j),(-1195.0758453957028+903.4871418232873j),(1075.8310113353393+120.49274675898334j),(-1048.1936581802038-205.4053573529066j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-133.7890625+0j),(-16.75265386495832+83.14310498534698j),(6.617460392215648-15.227799550524031j),(-30.747345092029864+2.9990896600248806j),(-13.427734375-28.331885768338566j),(-88.92560758724397-16.03906228314469j),(-51.7578125+66.40625j),(7.758872519129987+28.478398537215128j),(-14.404296875+2.9600477668413427j),(-14.174529907970143+10.811589660024879j),(-11.988554142215648+2.532487050524029j),(-15.361861066927709+2.492831664987171j),(-12.6953125+1.7763568394002505e-15j),(-15.361861066927698-2.4928316649871687j),(-11.98855414221565-2.532487050524029j),(-14.17452990797014-10.811589660024886j),(-14.404296875-2.9600477668413427j),(7.758872519129988-28.47839853721512j),(-51.7578125-66.40625j),(-88.92560758724397+16.039062283144688j),(-13.427734375+28.331885768338566j),(-30.747345092029864-2.99908966002488j),(6.61746039221565+15.22779955052403j),(-16.752653864958322-83.14310498534698j)
baz,(-86.9140625+0j),(-42.93437429063297+49.01245133891848j),(4.598918108907263+0.9987877578592084j),(-38.308517638044776-24.971745910024875j),(-43.45703125-25.371838001497224j),(-112.84565309929066-10.898239237728792j),(-67.3828125+98.6328125j),(19.60272134779344+40.952833831882415j),(-13.671875+9.30300726721565j),(-13.44929486195522+11.161066589975118j),(-14.852824358907274+17.067618492140788j),(0.4351185421301835+1.067628269307276j),(-18.5546875+1.7763568394002505e-15j),(0.43511854213019063-1.0676282693072707j),(-14.85282435890727-17.067618492140788j),(-13.44929486195522-11.161066589975125j),(-13.671875-9.30300726721565j),(19.602721347793437-40.9528338318824j),(-67.3828125-98.6328125j),(-112.84565309929066+10.898239237728797j),(-43.45703125+25.371838001497224j),(-38.30851763804478+24.971745910024865j),(4.59891810890727-0.9987877578592119j),(-42.934374290632974-49.01245133891848j)
baz,(-862.79296875+0j),(-1260.8646754733943+149.458180847677j),(-557.861328125-445.2757569262767j),(-1836.7198578900939-2.584420516998307j),(-100.34179687500003-1123.5495594996355j),(-5657.426582679494-1532.539484684208j),(-2708.984375+5998.53515625j),(2068.0934537535823+1533.0449906316744j),(-100.341796875+1123.5495594996355j),(991.0167328900937+3.274954483001011j),(-557.861328125+445.2757569262758j),(809.1821793993054-147.57160696820608j),(-859.86328125+1.1368683772161603e-13j),(809.1821793993058+147.57160696820569j),(-557.861328125-445.2757569262763j),(991.0167328900934-3.2749544830012383j),(-100.341796875-1123.5495594996355j),(2068.093453753582-1533.0449906316742j),(-2708.984375-5998.535156249999j),(-5657.426582679493+1532.5394846842082j),(-100.34179687500006+1123.5495594996355j),(-1836.7198578900939+2.584420516998577j),(-557.861328125+445.2757569262763j),(-1260.864675473394-149.45818084767689j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-940.4296875+0j),(34.44228315139071+372.3656505777087j),(-913.1737365415465-68.91869156175244j),(-241.92052952509016+1290.348482969301j),(-938.9648437499999-182.67723361078004j),(-2092.4631035114007+4484.362521066995j),(5536.1328125+4025.390625j),(3189.5591156708306-2900.481033486926j),(96.6796875-53.280859803144175j),(1473.36584202509-568.0499545306984j),(212.490142791547+46.94603531175176j),(1307.9148296891792-101.18923236836872j),(295.89843749999983+2.842170943040401e-14j),(1307.914829689179+101.18923236836906j),(212.49014279154676-46.946035311752j),(1473.36584202509+568.0499545306989j),(96.6796875+53.280859803144175j),(3189.55911567083+2900.481033486926j),(5536.1328125-4025.390624999999j),(-2092.4631035114-4484.362521066995j),(-938.96484375+182.67723361078j),(-241.9205295250896-1290.3484829693007j),(-913.1737365415468+68.918691561752j),(34.4422831513906-372.3656505777089j)
baz,(-230.95703125+0j),(-36.24511099154082+144.2018437476204j),(-2.101488074850275+10.64171320022458j),(-23.02878462104603+36.93761341706094j),(-31.982421875-6.342959500374305j),(-58.20268171066148+74.55039605106265j),(45.8984375+53.22265625j),(6.026701993595555-8.153813780523919j),(1.220703125+14.800238834206715j),(2.520972121046019-3.1014490829390473j),(-7.175855675149723+3.0301617997754207j),(-2.3992217913932556+2.2966785792069615j),(-3.4179687500000018+0j),(-2.3992217913932627-2.2966785792069544j),(-7.175855675149723-3.030161799775416j),(2.520972121046018+3.101449082939027j),(1.220703125-14.800238834206715j),(6.026701993595558+8.153813780523912j),(45.8984375-53.22265625j),(-58.202681710661466-74.55039605106265j),(-31.982421875+6.342959500374305j),(-23.028784621046018-36.937613417060945j),(-2.1014880748502773-10.641713200224583j),(-36.24511099154081-144.2018437476204j)
baz,(-182.12890625+0j),(-19.239017916089942+120.7177170150942j),(14.931073400823479-1.6388703420659283j),(-26.432379713075886+8.576646072976352j),(-59.326171875+0.4228639666916223j),(-54.832872714061665+118.26244558644962j),(100.5859375+68.84765625j),(25.937894913163337-37.06231894798168j),(10.498046875+17.337422634356436j),(15.690192213075873-21.696791427023626j),(-12.977948400823472+11.892776592065914j),(20.790245716988274+2.6049815495254833j),(-1.4648437500000036-9.43689570931383e-16j),(20.790245716988267-2.604981549525506j),(-12.977948400823474-11.892776592065927j),(15.69019221307588+21.696791427023634j),(10.498046875-17.337422634356436j),(25.93789491316334+37.06231894798168j),(100.5859375-68.84765624999999j),(-54.83287271406166-118.26244558644959j),(-59.326171875-0.42286396669162135j),(-26.432379713075875-8.576646072976358j),(14.931073400823474+1.6388703420659265j),(-19.239017916089942-120.7177170150942j)
baz,(-807.6171875+0j),(34.11520772108247+292.02585181947484j),(-864.5747406388514-171.5510146313634j),(-395.20295250254935+1145.9220585220405j),(-1024.4140625-186.060145344313j),(-2296.678785206712+4411.105980709381j),(5408.69140625+4211.42578125j),(3172.9039382254223-2876.100110843043j),(43.45703125+93.87580060553974j),(1574.8904525025491-567.9451289779586j),(169.75052188885138+44.109608381362705j),(1337.7065142602069-134.63524412809966j),(197.26562499999994+4.263256414560601e-14j),(1337.7065142602069+134.6352441281001j),(169.75052188885172-44.1096083813632j),(1574.8904525025491+567.9451289779586j),(43.45703125-93.87580060553974j),(3172.9039382254223+2876.1001108430432j),(5408.69140625-4211.425781249999j),(-2296.6787852067114-4411.105980709382j),(-1024.4140625+186.06014534431296j),(-395.2029525025489-1145.9220585220405j),(-864.5747406388517+171.55101463136322j),(34.115207721082356-292.025851819475j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-678.22265625+0j),(1191.1477744700014+418.16187524330246j),(-508.26302654192204+173.8537885172159j),(1232.4581959678685+1026.571483224843j),(-1038.57421875+1176.407555336088j),(4388.610155885299+4657.784758861677j),(5327.63671875-4200.1953125j),(-1590.5853315716718-1835.7534656301145j),(1205.56640625+168.29985874326493j),(195.2761790321316-558.3894542751564j),(912.5599015419225+155.2477739827848j),(580.1633387163708-140.05771276490486j),(874.5117187499998-1.1368683772161603e-13j),(580.1633387163708+140.0577127649051j),(912.5599015419223-155.24777398278434j),(195.2761790321316+558.3894542751565j),(1205.56640625-168.29985874326493j),(-1590.5853315716718+1835.7534656301145j),(5327.63671875+4200.1953125j),(4388.610155885298-4657.784758861677j),(-1038.57421875-1176.407555336088j),(1232.4581959678683-1026.571483224843j),(-508.2630265419223-173.85378851721566j),(1191.1477744700014-418.1618752433027j)
baz,(-105.46875+0j),(-4.209990336667218+80.61317521533498j),(23.772721425524033+20.31969565905699j),(21.470001342029853+14.160156249999993j),(-11.71875+7.611551400449168j),(29.172746370338086+74.93018602053817j),(94.7265625-11.71875j),(14.788836147626169-44.65426971374339j),(10.25390625-11.840191067365371j),(4.897186157970142-14.16015624999999j),(6.012434824475974-4.20641440905699j),(4.19372031870296-6.83361905038344j),(-8.881784197001252e-16-8.881784197001252e-16j),(4.193720318702962+6.83361905038344j),(6.012434824475971+4.2064144090569915j),(4.897186157970146+14.160156249999986j),(10.25390625+11.840191067365371j),(14.788836147626167+44.65426971374339j),(94.7265625+11.71875j),(29.17274637033809-74.93018602053817j),(-11.71875-7.611551400449167j),(21.470001342029853-14.160156249999993j),(23.77272142552403-20.31969565905699j),(-4.209990336667221-80.61317521533498j)
baz,(-101.07421875+0j),(9.809067364438416+82.47690201071407j),(32.8538133255989+21.182952100673752j),(35.46260595603981+3.230089691967642j),(-37.353515625+18.183150567739677j),(76.21711952042213+128.00669422045013j),(150.87890625-62.5j),(-13.79662705260759-65.54171889931078j),(21.240234375+2.114319833458102j),(13.365519043960193-21.18397280803234j),(12.556342924401108-1.6517021006737487j),(13.707940167747044-6.201247369524985j),(10.253906249999996-1.7763568394002505e-15j),(13.707940167747042+6.201247369524978j),(12.55634292440111+1.6517021006737505j),(13.365519043960191+21.183972808032333j),(21.240234375-2.114319833458102j),(-13.796627052607596+65.5417188993108j),(150.87890625+62.5j),(76.21711952042213-128.00669422045013j),(-37.353515625-18.183150567739673j),(35.462605956039816-3.230089691967649j),(32.85381332559889-21.182952100673752j),(9.809067364438413-82.47690201071407j)
baz,(-580.078125+0j),(1190.0872805472716+318.8167159335129j),(-572.6131602616078+143.99725974401235j),(1192.370781042589+980.3996470316922j),(-1205.322265625+1134.5440226336175j),(4210.34226381203+4832.44717513815j),(5374.51171875-3966.30859375j),(-1454.1437354153186-1742.3253814741513j),(1323.486328125+195.78601657822026j),(310.55890645741147-595.7722279683067j),(950.5428477616088+64.49883400598787j),(547.8548160560176-190.39510245418523j),(833.0078124999998-1.1368683772161603e-13j),(547.8548160560174+190.39510245418535j),(950.5428477616083-64.49883400598767j),(310.5589064574114+595.7722279683068j),(1323.486328125-195.78601657822026j),(-1454.1437354153186+1742.3253814741515j),(5374.511718749999+3966.30859375j),(4210.342263812029-4832.44717513815j),(-1205.322265625-1134.5440226336173j),(1192.3707810425883-980.3996470316926j),(-572.6131602616083-143.99725974401233j),(1190.0872805472716-318.81671593351314j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(303.7109375+0j),(932.6173741690072+428.7805336598074j),(1145.970093021333+365.1591366504531j),(1084.2020742115765-241.01289473094687j),(994.384765625+1942.2141990146126j),(5961.24649582459-872.9103194056295j),(-289.55078125-5795.41015625j),(-1558.8764563058576+538.8888894080027j),(679.443359375-1784.0630754719466j),(-1456.2723867115762+270.70585526905325j),(987.8189694786669-497.4833554004522j),(-1119.1671011877393-316.02648765382435j),(347.65625-2.2737367544323206e-13j),(-1119.1671011877397+316.02648765382463j),(987.818969478667+497.4833554004528j),(-1456.2723867115762-270.7058552690535j),(679.443359375+1784.0630754719466j),(-1558.8764563058578-538.8888894080025j),(-289.5507812499999+5795.41015625j),(5961.246495824589+872.9103194056294j),(994.384765625-1942.2141990146124j),(1084.2020742115765+241.0128947309467j),(1145.970093021333-365.1591366504528j),(932.617374169007-428.78053365980736j)
